__id;Geo Point;Geo Shape;gml_id;objectid;id_voie;nom_voie;code_insee;nom_commune;type;nom;domaine;surface;nb_pl;categorie;payant;handicape;commentaire;projet_final;tranche_icu;potentiel_photovoltaique;audiar_score_simple;planification
3557;48.17502072615486, -1.7265788085550515;"{""coordinates"": [[-1.726578808555052, 48.17502072615486]], ""type"": ""MultiPoint""}";v_parking.507;507;4261;Rue de Rennes;35059;la Chapelle-des-Fougeretz;Parking de covoiturage;Rue de Rennes - salle de sport 1;Public intercommunal;1265;50;De 50 à 100 places;Non;Oui;Absence de marquage horizontal;Ombrière photovoltaïque;Inférieur à 2°;De 36 à 100 kWc;6;Non renseigné
3558;48.096342445474605, -1.7722446316484721;"{""coordinates"": [[-1.772244631648472, 48.096342445474605]], ""type"": ""MultiPoint""}";v_parking.1213;1213;3688;Rue de Rennes;35240;le Rheu;Parking usuel;Lieu-dit les Landes d'Apigné 1;Public intercommunal;30;3;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation gisement foncier;Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
3559;48.13272667853844, -1.620126368099012;"{""coordinates"": [[-1.620126368099012, 48.13272667853844]], ""type"": ""MultiPoint""}";v_parking.3821;3821;23830;Inconnu Voie non dénommée;35051;Cesson-Sévigné;Parc relais;Cesson-Viasilva;Public intercommunal;;813;Plus de 500 places;Non;Oui;stationnement en ouvrage;Hors cadre;Inférieur à 3°;Non renseigné;;Non renseigné
3560;48.01779842363273, -1.6513366650916277;"{""coordinates"": [[-1.651336665091628, 48.01779842363273]], ""type"": ""MultiPoint""}";v_parking.25;25;24316;Inconnu Mode doux non dénommé;35266;Saint-Erblon;Parking usuel;Place des droits de l'Homme;Public intercommunal;2190;50;De 50 à 100 places;Non;Oui;En attente de l'étude urbaine envisagée OAP;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;6;A réaliser priorité 3
3561;47.97667514087664, -1.5899720275501892;"{""coordinates"": [[-1.589972027550189, 47.97667514087664]], ""type"": ""MultiPoint""}";v_parking.427;427;358;Rue de Chanteloup;35088;Corps-Nuds;Parking usuel;Rue de Chanteloup;Public intercommunal;652;;Non renseigné;Non renseigné;Non renseigné;stationnement sur linéaire de voie;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3562;48.02418371558653, -1.7469678736840846;"{""coordinates"": [[-1.746967873684085, 48.02418371558653]], ""type"": ""MultiPoint""}";v_parking.471;471;1397;Place du Docteur Joly;35047;Bruz;Parking usuel;Place du Docteur Joly;Public intercommunal;1910;77;De 50 à 100 places;Non;Oui;_Potentiel IRVE_Avis défavorable de la commission communale du 28.03.2024 en raison du caractère piétonnier de la place;Dérogation contrainte d'urbanisme;Non renseigné;De 100 à 300 kWc;7;Abandonné
3563;47.995752716266644, -1.668637118535976;"{""coordinates"": [[-1.668637118535976, 47.995752716266644]], ""type"": ""MultiPoint""}";v_parking.817;817;2326;Place de l'Eglise;35208;Orgères;Parking usuel;Place de l'église;Public intercommunal;575;17;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3564;48.13539711621173, -1.5388386020039482;"{""coordinates"": [[-1.538838602003948, 48.13539711621173]], ""type"": ""MultiPoint""}";v_parking.947;947;26098;Place Jean Zay;35001;Acigné;Parking usuel;Rue du Stade;Public intercommunal;1710;66;De 50 à 100 places;Non;Oui;"La commune confirme le projet d""Ombrières";Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;6;A réaliser priorité 1
3566;48.053700549137965, -1.7941037454029827;"{""coordinates"": [[-1.794103745402983, 48.053700549137965]], ""type"": ""MultiPoint""}";v_parking.1127;1127;2857;Rue du Champ Fleuri;35076;Chavagne;Parking usuel;Rue du Champ Fleuri - Salle St Exupéry;Public intercommunal;4110;100;De 50 à 100 places;Non;Non;Absence de marquage horizontal;Ombrière photovoltaïque;Non renseigné;De 100 à 300 kWc;7;A réaliser priorité 2
3567;48.193484237971255, -1.8266528798440058;"{""coordinates"": [[-1.826652879844006, 48.193484237971255]], ""type"": ""MultiPoint""}";v_parking.1143;1143;5244;le Bas Champ;35216;Parthenay-de-Bretagne;Parking usuel;Parking complexe sportif;Public intercommunal;1630;40;Moins de 50 places;Non;Non;Absence de marquage horizontale;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;5;A réaliser priorité 2
3570;48.1530689477755, -1.828183099138118;"{""coordinates"": [[-1.828183099138118, 48.1530689477755]], ""type"": ""MultiPoint""}";v_parking.5621;5621;5337;Rue de la Prouverie;35275;Saint-Gilles;Parking usuel;;Public intercommunal;300;5;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3571;48.21439498004049, -1.7887759483256334;"{""coordinates"": [[-1.788775948325633, 48.21439498004049]], ""type"": ""MultiPoint""}";v_parking.5768;5768;4684;Rue des Glénan;35120;Gévezé;Parking usuel;;Public intercommunal;45;3;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Non renseigné;;Non renseigné
3572;48.29754182483949, -1.947186582846251;"{""coordinates"": [[-1.947186582846251, 48.29754182483949]], ""type"": ""MultiPoint""}";v_parking.5900;5900;19230;Résidence de la Croix Robert;35022;Bécherel;Parking usuel;;Public intercommunal;150;7;Moins de 50 places;Non;Non;"bataille sur voie ; pas de marquage";Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3573;48.29703651129307, -1.9474460867077927;"{""coordinates"": [[-1.947446086707793, 48.29703651129307]], ""type"": ""MultiPoint""}";v_parking.5902;5902;19230;Résidence de la Croix Robert;35022;Bécherel;Parking usuel;;Public intercommunal;120;6;Moins de 50 places;Non;Non;"bataille sur voie ; pas de marquage";Dérogation contrainte d'urbanisme;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
3574;48.29694880211811, -1.946086410631068;"{""coordinates"": [[-1.946086410631068, 48.29694880211811]], ""type"": ""MultiPoint""}";v_parking.5903;5903;18978;Chemin de Linquéniac;35022;Bécherel;Parking usuel;SDIS;Public intercommunal;700;22;Moins de 50 places;Non;Oui;bataille sur voie;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
3575;48.29537772375585, -1.944158970558906;"{""coordinates"": [[-1.944158970558906, 48.29537772375585]], ""type"": ""MultiPoint""}";v_parking.5905;5905;19181;Place Alexandre Jehanin;35022;Bécherel;Parking usuel;;Public intercommunal;350;13;Moins de 50 places;Non;Oui;épi sur voie;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
3577;48.06748803049633, -1.7556416197589289;"{""coordinates"": [[-1.755641619758929, 48.06748803049633]], ""type"": ""MultiPoint""}";v_parking.6137;6137;8457;la Petite Pérelle;35281;Saint-Jacques-de-la-Lande;Parking usuel;;Public intercommunal;205;7;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Non renseigné;;Non renseigné
3578;48.035175299094675, -1.7284824636568286;"{""coordinates"": [[-1.728482463656829, 48.035175299094675]], ""type"": ""MultiPoint""}";v_parking.6185;6185;1404;Rue Edouard Branly;35047;Bruz;Parking usuel;;Public intercommunal;210;4;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3580;48.04253234804631, -1.54762710425368;"{""coordinates"": [[-1.54762710425368, 48.04253234804631]], ""type"": ""MultiPoint""}";v_parking.4520;4520;19673;Placis du Parmenier;35204;Nouvoitou;Parking usuel;Placis du parmenier;Public intercommunal;387;3;Moins de 50 places;Non;Non renseigné;;Non renseigné;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
3581;48.15370963917604, -1.8293452970834152;"{""coordinates"": [[-1.829345297083415, 48.15370963917604]], ""type"": ""MultiPoint""}";v_parking.545;545;5304;Place de l'Eglise;35275;Saint-Gilles;Parking usuel;Place de l'Eglise;Public intercommunal;410;20;Moins de 50 places;Non;Non;zone bleue.  réaménagement du parking en 2023 - passé de 22 à 20 places (ZAC Centre Bourg)  - 645 m² avant travaux;Non renseigné;Non renseigné;De 36 à 100 kWc;5;Non renseigné
3583;47.979681767342065, -1.582867779147865;"{""coordinates"": [[-1.582867779147865, 47.979681767342065]], ""type"": ""MultiPoint""}";v_parking.428;428;362;Rue Duboys des Sauzais;35088;Corps-Nuds;Parking usuel;Rue Duboys des Sauzais;Public intercommunal;118;;Non renseigné;Non renseigné;Non renseigné;stationnement sur linéaire de voie;Dérogation contrainte d'urbanisme;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
3585;48.18300866656991, -1.6607187163734547;"{""coordinates"": [[-1.660718716373455, 48.18300866656991]], ""type"": ""MultiPoint""}";v_parking.901;901;23236;la Renaudais;35024;Betton;Parking usuel;CTM;Public intercommunal;540;25;Moins de 50 places;Non;Oui;;Dérogation gisement foncier;Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
3588;48.15423628299278, -1.770294608469554;"{""coordinates"": [[-1.770294608469554, 48.15423628299278]], ""type"": ""MultiPoint""}";v_parking.576;576;4824;Avenue de Champalaune;35210;Pacé;Parking usuel;Avenue de Champalaune 1;Public intercommunal;2170;81;De 50 à 100 places;Non;Oui;COT avec BRETI SUN PARK actée le 14.03.2024;Ombrière photovoltaïque;Inférieur à 3°;De 100 à 300 kWc;7;En cours
3589;48.11763655902308, -1.692011663599669;"{""coordinates"": [[-1.692011663599669, 48.11763655902308]], ""type"": ""MultiPoint""}";v_parking.6900;6900;9977;Rue Léon Ricottier;35238;Rennes;Parking usuel;;Public intercommunal;370;28;Moins de 50 places;Non;Oui;;Non renseigné;Non renseigné;Non renseigné;;Non renseigné
3590;48.15514594158647, -1.7169369422888783;"{""coordinates"": [[-1.716936942288878, 48.15514594158647]], ""type"": ""MultiPoint""}";v_parking.521;521;4798;Rue Alain Colas;35189;Montgermont;Parking usuel;Rue Alain Colas;Public intercommunal;1365;47;Moins de 50 places;Non;Oui;La Commune demande à mettre en priorité 1 l'étude d'ombrières. Parcelle communale AE 521 en cours de transfert à RM;Ombrière photovoltaïque;Inférieur à 4°;De 36 à 100 kWc;6;A réaliser priorité 1
3593;47.99411900435567, -1.622173987892852;"{""coordinates"": [[-1.622173987892852, 47.99411900435567]], ""type"": ""MultiPoint""}";v_parking.6845;6845;18840;Rue du Pays Bigouden;35032;Bourgbarré;Parking usuel;Rue du Pays Bigouden;Public intercommunal;385;24;Non renseigné;Non;Non renseigné;;Non renseigné;Non renseigné;Non renseigné;;Non renseigné
3594;47.979488913222085, -1.7161409513806598;"{""coordinates"": [[-1.71614095138066, 47.979488913222085]], ""type"": ""MultiPoint""}";v_parking.2462;2462;8166;Rue du Pâtis;35139;Laillé;Parking usuel;Pâtis3;Public intercommunal;320;16;Moins de 50 places;Non;Non;;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
3595;48.01332311804635, -1.7039284414293765;"{""coordinates"": [[-1.703928441429376, 48.01332311804635]], ""type"": ""MultiPoint""}";v_parking.5376;5376;2638;Rue des Tamaris;35363;Pont-Péan;Parking usuel;;Public intercommunal;1145;36;Moins de 50 places;Non;Non;La commune envisage un projet d'extension d'urbanisme et demande une mise en suspens;Dérogation gisement foncier;Non renseigné;De 36 à 100 kWc;6;Non renseigné
3596;48.10828609433693, -1.5980642197888628;"{""coordinates"": [[-1.598064219788863, 48.10828609433693]], ""type"": ""MultiPoint""}";v_parking.1173;1173;7917;Rue des Buttes;35051;Cesson-Sévigné;Parking usuel;Rue des Buttes;Public intercommunal;1570;64;De 50 à 100 places;Non;Non;La Commune est défavorable aux ombrières car projet d'immeuble;Dérogation gisement foncier;Inférieur à 3°;De 36 à 100 kWc;6;Non renseigné
3597;48.15417425303828, -1.717635908096065;"{""coordinates"": [[-1.717635908096065, 48.15417425303828]], ""type"": ""MultiPoint""}";v_parking.5799;5799;4733;Rue Marin Marie;35189;Montgermont;Parking usuel;;Public intercommunal;170;13;Moins de 50 places;Non;Oui;bataille sur voie;Ombrière photovoltaïque;Inférieur à 4°;De 36 à 100 kWc;5;A réaliser priorité 2
3598;48.117677700839316, -1.7080905416470822;"{""coordinates"": [[-1.708090541647082, 48.117677700839316]], ""type"": ""MultiPoint""}";v_parking.6389;6389;9478;Avenue Sir Winston Churchill;35238;Rennes;Parking usuel;;Public intercommunal;3200;52;De 50 à 100 places;Non;Non;Contre Allée_Cadran OUEST;Ombrière photovoltaïque;Inférieur à 4°;De 36 à 100 kWc;7;A réaliser priorité 1
3599;48.09201162248835, -1.6401216022345473;"{""coordinates"": [[-1.640121602234547, 48.09201162248835]], ""type"": ""MultiPoint""}";v_parking.177;177;9740;Place du Ronceray;35238;Rennes;Parking usuel;;Public intercommunal;7080;250;De 100 à 250 places;Non;Oui;_Cadran SUD;Ombrière photovoltaïque;Inférieur à 4°;De 300 à 500 kWc;8;A réaliser priorité 3
3600;48.12309986743785, -1.6014399675275073;"{""coordinates"": [[-1.601439967527507, 48.12309986743785]], ""type"": ""MultiPoint""}";v_parking.1162;1162;7187;Rue de la Chalotais;35051;Cesson-Sévigné;Parking usuel;Rue de la Chalotais n°12;Public intercommunal;1730;65;De 50 à 100 places;Non;Non;La Commune est défavorable à un projet de végétalisation en raion de l'immeuble NEOTOA.Avis non conforme à la loi;Dérogation enjeu biodiversité;Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
3601;48.15469641668117, -1.7603577898711618;"{""coordinates"": [[-1.760357789871162, 48.15469641668117]], ""type"": ""MultiPoint""}";v_parking.5587;5587;4958;Rue des Venelles;35210;Pacé;Parking usuel;;Public intercommunal;550;25;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;Inférieur à 36 kWc;5;Non renseigné
3603;48.117895636792724, -1.749957215756936;"{""coordinates"": [[-1.749957215756936, 48.117895636792724]], ""type"": ""MultiPoint""}";v_parking.557;557;5777;Rue de Banalec;35353;Vezin-le-Coquet;Parking usuel;Rue de Belle-Ile;Public intercommunal;1425;40;Moins de 50 places;Non;Oui;Régularisation foncière en cours avec Territoires.Poche faisant partie du dossier de concertation des Znr terminée le 18.03.2024;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;6;A réaliser priorité 1
3605;48.075124366833585, -1.850816698039018;"{""coordinates"": [[-1.850816698039018, 48.075124366833585]], ""type"": ""MultiPoint""}";v_parking.851;851;3324;Rue de Plaisance;35196;Mordelles;Parking usuel;Rue de Plaisance;Public intercommunal;795;26;Moins de 50 places;Non;Non;Absence de marquage horizontal;Ombrière photovoltaïque;Non renseigné;Inférieur à 36 kWc;5;Non renseigné
3607;48.089555395831525, -1.6895287107541264;"{""coordinates"": [[-1.689528710754126, 48.089555395831525]], ""type"": ""MultiPoint""}";v_parking.346;346;8861;Boulevard Albert 1er;35238;Rennes;Parking usuel;Boulevard Albert 1er;Public intercommunal;6980;208;De 100 à 250 places;Non;Oui;Parcelle LX 139 à diviser_Cadran SUD;Ombrière photovoltaïque;Inférieur à 4°;De 100 à 300 kWc;7;A réaliser priorité 3
3609;48.06947524991072, -1.8469581511295439;"{""coordinates"": [[-1.846958151129544, 48.06947524991072]], ""type"": ""MultiPoint""}";v_parking.848;848;3307;Allée du Moulin;35196;Mordelles;Parking usuel;Dordain;Public intercommunal;3630;157;De 100 à 250 places;Non;Oui;La Commune formule des réserves et réclame de la biodiversité Mais demande à ce que ce PK soit étudié en P1;Ombrière photovoltaïque;Non renseigné;De 100 à 300 kWc;7;A réaliser priorité 1
3610;48.13336078684179, -1.652451344574577;"{""coordinates"": [[-1.652451344574577, 48.13336078684179]], ""type"": ""MultiPoint""}";v_parking.6111;6111;9790;Square de Sendaï;35238;Rennes;Parking usuel;;Public intercommunal;2095;95;De 50 à 100 places;Non;Oui;_Cadran Centre_Nord Est;Ombrière photovoltaïque;Inférieur à 3°;Inférieur à 36 kWc;5;A réaliser priorité 2
3611;48.10013624879883, -1.709037889581531;"{""coordinates"": [[-1.709037889581531, 48.10013624879883]], ""type"": ""MultiPoint""}";v_parking.296;296;9978;Rue André Trasbot;35238;Rennes;Parking usuel;Rue André Trasbot;Public intercommunal;1320;40;Moins de 50 places;Non;Non;Parcelle DN 613 à diviser - Absence de marquage horizontale_Cadran OUEST;Ombrière photovoltaïque;Inférieur à 4°;Inférieur à 36 kWc;5;A réaliser priorité 1
3612;48.09293311047758, -1.641014792911646;"{""coordinates"": [[-1.641014792911646, 48.09293311047758]], ""type"": ""MultiPoint""}";v_parking.6099;6099;10038;Rue des Conrois;35238;Rennes;Parking usuel;;Public intercommunal;560;20;Moins de 50 places;Non;Oui;Voie en impasse_CADRAN SUD;Ombrière photovoltaïque;Inférieur à 4°;Inférieur à 36 kWc;5;A réaliser priorité 3
3616;48.02826125537888, -1.7525707922875982;"{""coordinates"": [[-1.752570792287598, 48.02826125537888]], ""type"": ""MultiPoint""}";v_parking.478;478;24222;Inconnu Mode doux non dénommé;35047;Bruz;Parking usuel;Parking de la gare;Public intercommunal;2550;88;De 50 à 100 places;Non;Oui;La Commune est défavorable à la pose d'ombrières car dans le périmètre d'étude de la ZAC multisites;Dérogation contrainte d'urbanisme;Non renseigné;De 100 à 300 kWc;7;Abandonné
3621;47.995170257853545, -1.6655734905319266;"{""coordinates"": [[-1.665573490531927, 47.995170257853545]], ""type"": ""MultiPoint""}";v_parking.6925;6925;2308;Rue de l'Ancienne Gare;35208;Orgères;Parking usuel;;Public intercommunal;85;5;Moins de 50 places;Non;Non;;Non renseigné;Non renseigné;Non renseigné;;Non renseigné
3622;47.98021202706403, -1.5847404061114432;"{""coordinates"": [[-1.584740406111443, 47.98021202706403]], ""type"": ""MultiPoint""}";v_parking.407;407;23100;Parvis Antoine de Saint-Exupéry;35088;Corps-Nuds;Parking usuel;Parvis Antoine de Saint-Exupéry;Public intercommunal;1485;43;Moins de 50 places;Non;Oui;;Dérogation contrainte d'urbanisme;Non renseigné;De 100 à 300 kWc;6;Non renseigné
3623;48.09921762558163, -1.7888670015084447;"{""coordinates"": [[-1.788867001508445, 48.09921762558163]], ""type"": ""MultiPoint""}";v_parking.863;863;3629;Place de la Gabillais;35240;le Rheu;Parking usuel;Place de la Gabillais;Public intercommunal;1530;50;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;De 100 à 300 kWc;7;A réaliser priorité 2
